car,task,submit_time,deadline_time,response_time,processing_time,service_response_time,uplink_time,downlink_time,sinr_ul,sinr_dl,cqi_ul,cqi_dl,distance,request_queue_size,harq_error_rate_ul,harq_tx_attempts_ul,rlc_packet_loss_ul,rlc_throughput_ul,task_success
89,8,165.251,165.601,0.098,0.00078384616,0.008738590062,0.08400431,0.004473253778,42.29612196679,58.515174267771,15.0,15.0,79.044642549128,,0.0,1.0,0.0,3315.3652027088,1.0
89,9,168.341,168.691,0.09,0.00072996016,0.000842358714,0.08400431,0.004423371126,52.901832912711,55.331013403007,15.0,15.0,63.831430392976,,0.0,1.0,0.0,3615.9443965901,1.0
89,10,171.431,171.781,0.09,0.0007596843375,0.000901149941,0.08400431005,0.004334855671,48.8341176107,65.494739600892,15.0,15.0,68.555901497347,,0.0,1.0,0.0,3905.8422050459,1.0
89,11,174.523,174.873,0.092,0.0007569194325,0.002802834329,0.08400431005,0.004435936188,42.942708242462,54.584321743532,15.0,15.0,92.000280838528,,0.0,1.0,0.0,4185.4740280205,1.0
89,12,177.617,177.96699999999998,0.094,0.00086128317,0.000352162018,0.08800836285,0.004778191962,36.580026103855,56.900167691898,15.0,15.0,123.94179688545,,0.0,2.0,0.0,4455.2251831249,1.0
89,13,180.716,181.066,0.099,0.00079454447,0.009621880909,0.0840043101,0.004579264521,40.339089105861,48.007575161197,15.0,15.0,159.24371190999,,0.0,1.0,0.0,4715.8897847826,1.0
89,14,183.849,184.19899999999998,0.133,0.0009320959375,0.005629929419,0.12200431015,0.004433664493,31.38958615401,49.931011303632,14.0,15.0,196.47998079792,,0.0,1.0,0.0,4966.51943559,1.0
89,15,186.946,187.296,0.097,0.00092077884,0.005952860238,0.0860043102,0.004122050722,33.763736677633,45.87016124338,14.0,15.0,234.63785550052,,0.0,1.0,0.0,5209.8536924599,1.0
89,16,190.076,190.426,0.13,0.000971879925,0.007281998855,0.11700431025,0.00474181097,29.833165240802,32.761495072151,14.0,14.0,273.51553867585,,0.0,1.0,0.0,5444.368446252,1.0
89,17,193.241,193.591,0.165,0.000865760595,0.00830832822,0.15100431025,0.004821600935,23.421205105933,39.858554204397,12.0,15.0,314.13525014602,,0.0,1.0,0.0,5670.232420935,1.0
89,18,196.402,196.75199999999998,0.161,0.00087835878,0.002878363148,0.15300431035,0.004238967722,24.161333961082,26.209638903273,12.0,13.0,353.53294441877,,0.0,1.0,0.0,5888.7287799016,1.0
89,19,199.604,199.954,0.202,0.0010382265075,0.003964973877,0.19200431035,0.004992489265,20.282261786732,25.143537185308,12.0,13.0,395.4437342804,,0.0,1.0,0.0,6099.2815415293,1.0
89,20,202.886,203.236,0.282,0.0009902095,0.007446270537,0.2690043104,0.004559209563,22.971584698581,44.861335247081,12.0,15.0,435.88403240036,,0.0,1.0,0.0,6300.7349425503,1.0
89,21,206.001,206.351,0.115,0.001094438625,0.002321226842,0.10700311365,0.004581220883,27.804870546596,38.341168911402,13.0,15.0,370.17219220992,,0.0,1.0,0.0,295.49062346779,1.0
89,22,209.263,209.613,0.262,0.00108759921,0.000774335561,0.25600311365,0.004134951579,19.283138105676,27.020770754281,10.0,13.0,352.85835155969,,0.0,1.0,0.0,581.76309514138,1.0
89,23,212.504,212.85399999999998,0.241,0.00095240943,0.008475808756,0.2270031137,0.004568668114,21.485973453776,39.040251055207,10.0,14.0,327.6879145971,,0.0,1.0,0.0,859.36749964704,1.0
89,24,215.709,216.059,0.205,0.00099478155,0.001747878602,0.1980031137,0.004254226148,22.27405265726,26.648107934694,12.0,12.0,303.29416062325,,0.0,1.0,0.0,1128.7609757907,1.0
89,25,218.817,219.167,0.108,0.00099871026,0.001001252268,0.10100539455,0.004994642922,28.500837156657,48.41365396955,13.0,15.0,279.70580314451,,0.0,2.0,0.0,1390.90992185,1.0
89,26,221.941,222.291,0.124,0.0011238223075,0.001763378683,0.11700311375,0.004109685259,28.115563156912,36.761563436684,13.0,15.0,256.10316585813,,0.0,1.0,0.0,1645.5973397497,1.0
89,27,225.063,225.41299999999998,0.122,0.00099499103,0.004141563255,0.1120031138,0.004860331915,28.198313849595,47.875956014032,13.0,15.0,232.51795599726,,0.0,1.0,0.0,1893.2562551932,1.0
93,0,146.749,147.099,0.554,0.00073409546,0.007639512781,0.5410043098,0.004622081959,23.750424385499,42.148537305803,12.0,15.0,474.75353298268,,0.0,1.0,0.0,414.8198124523,0.0
93,1,149.909,150.259,0.16,0.00066422601,0.000899818418,0.1540043098,0.004431645772,17.424185431127,22.860597695839,10.0,12.0,451.14027910008,,0.0,1.0,0.0,812.11183231823,1.0
93,2,153.149,153.499,0.24,0.0007458983425,0.001492355213,0.23300430985,0.004757436594,22.916883751483,32.682206471871,12.0,14.0,430.42611253018,,0.0,1.0,0.0,1192.403129122,1.0
93,3,156.361,156.71099999999998,0.212,0.000768031275,0.000200097368,0.2070043099,0.004027561457,35.477771663002,41.981135403345,14.0,15.0,408.23438818454,,0.0,1.0,0.0,1557.1900023024,1.0
93,4,159.658,160.00799999999998,0.297,0.00076493368,0.004469249133,0.28700430995,0.004761507237,15.556360545758,43.039138888864,9.0,15.0,386.04383021575,,0.0,1.0,0.0,1906.3502204851,1.0
93,5,162.802,163.152,0.144,0.0008323348875,0.013537261216,0.12500430995,0.004626093946,24.623593092733,39.817016914007,12.0,15.0,365.2935464409,,0.0,1.0,0.0,2243.5635170749,1.0
93,6,165.969,166.319,0.167,0.00073756824,0.009985946177,0.15200431,0.004272175583,18.036019766612,40.477926744978,10.0,15.0,343.40151483118,,0.0,1.0,0.0,2567.4765296407,1.0
93,7,169.087,169.43699999999998,0.118,0.00073669936,0.001264393374,0.11100431,0.004994597266,27.984847759385,34.437661743278,13.0,14.0,324.29740069501,,0.0,1.0,0.0,2880.0094629761,1.0
93,8,172.229,172.579,0.142,0.000799711605,0.000959027765,0.13600431005,0.00423695058,21.152132016031,35.997799028561,11.0,14.0,302.85104387984,,0.0,1.0,0.0,3180.8817637598,1.0
93,9,175.387,175.737,0.158,0.00079505811,0.000997606837,0.15200431005,0.004203025003,24.62209802142,37.027924838028,12.0,15.0,283.25831644062,,0.0,1.0,0.0,3470.6724217561,1.0
93,10,178.496,178.846,0.109,0.00090561193,0.002244996628,0.1010043101,0.004845081342,29.659683179034,48.638569681032,14.0,15.0,267.22846961656,,0.0,1.0,0.0,3751.2829994173,1.0
93,11,181.657,182.007,0.161,0.00083630395,0.00394550961,0.1520043101,0.00421387634,21.234052045242,46.402526087312,11.0,15.0,257.09750149227,,0.0,1.0,0.0,4021.1177662292,1.0
93,12,184.795,185.14499999999998,0.138,0.0008307459125,0.016107497833,0.11700431015,0.004057446104,26.639431285215,42.649620887449,13.0,15.0,250.37812502055,,0.0,1.0,0.0,4282.5126911795,1.0
93,13,187.943,188.293,0.148,0.00086199498,0.003100398777,0.1400043102,0.004033296043,28.564702160071,52.412850358395,13.0,15.0,248.68318079768,,0.0,1.0,0.0,4534.3656051294,1.0
93,14,191.068,191.418,0.125,0.000835123485,0.003245460453,0.11600431025,0.004915105812,31.094880878057,53.618047334948,14.0,15.0,252.62670333035,,0.0,1.0,0.0,4778.8117806541,1.0
93,15,194.248,194.59799999999998,0.18,0.000893033725,0.006845207529,0.1680043103,0.004257448446,19.295363366103,40.078597792276,10.0,15.0,259.46295669575,,0.0,1.0,0.0,5014.0241767746,1.0
93,16,197.366,197.716,0.118,0.0010191584325,0.001464868727,0.11100431035,0.00451166249,34.714771963157,32.659915025798,14.0,14.0,269.12560982527,,0.0,1.0,0.0,5243.1001373132,1.0
93,17,200.522,200.87199999999999,0.156,0.0010867499,0.009009842815,0.1410043104,0.004899096885,21.819730573486,48.271012341838,11.0,15.0,281.61919495454,,0.0,1.0,0.0,5464.357852843,1.0
93,18,203.649,203.999,0.127,0.0009847309,0.001040770529,0.1200043104,0.004970188171,23.431810527602,49.039532902887,12.0,15.0,296.21116296085,,0.0,1.0,0.0,5679.1378988617,1.0
93,19,206.794,207.144,0.145,0.0011217352975,0.003421526043,0.13600431045,0.004452428209,20.001451920827,41.553906849764,11.0,15.0,313.05711585985,,0.0,1.0,0.0,5887.1775032038,1.0
93,20,209.982,210.332,0.188,0.00095880878,0.002416830419,0.18000431045,0.004620050351,19.533162416918,33.565876288755,10.0,14.0,330.39812638804,,0.0,1.0,0.0,6087.6537095069,1.0
93,21,213.089,213.439,0.107,0.001071546,0.000741816065,0.1010043105,0.004182327435,29.598970158047,33.202573456169,14.0,14.0,349.19971885303,,0.0,1.0,0.0,6284.4900813298,1.0
93,22,216.245,216.595,0.156,0.001117306575,0.000945715741,0.1490043105,0.004932667184,20.367542994627,47.477378831084,11.0,15.0,370.29045368639,,0.0,1.0,0.0,6474.2875905253,1.0
93,23,219.397,219.74699999999999,0.152,0.001143604135,0.004043308722,0.14200431055,0.004808776593,24.517145303375,31.939489448915,12.0,14.0,391.56167882189,,0.0,1.0,0.0,6658.8084070615,1.0
93,24,222.595,222.945,0.198,0.000998271875,0.007954726256,0.18500431055,0.004042691319,21.335668529183,36.181235277864,11.0,14.0,414.83807500541,,0.0,1.0,0.0,6836.6938925879,1.0
93,25,225.773,226.123,0.178,0.00118420203,0.001641155465,0.1710043106,0.004170331905,14.594613022373,29.834246646027,8.0,14.0,449.419688265,,0.0,1.0,0.0,7009.8863424962,1.0
94,0,149.552,149.902,0.358,0.00075137028,0.002593786012,0.34400311305,0.010651730658,14.084592559189,27.381951329124,8.0,13.0,394.50386614075,,0.0,1.0,0.0,407.04703821102,0.0
94,1,152.855,153.20499999999998,0.303,0.00079168965,0.006153993085,0.2920031131,0.004051204165,21.42061807697,45.505098912034,12.0,15.0,437.20624938626,,0.0,1.0,0.0,796.48530527858,1.0
94,2,155.956,156.30599999999998,0.101,0.000722253375,0.007699771499,0.0880031131,0.004574862026,30.907061930975,40.334591698014,14.0,15.0,477.54179748088,,0.0,1.0,0.0,1170.9855524134,1.0
94,3,159.138,159.488,0.182,0.000741130175,0.001027133109,0.17600311315,0.004228623566,20.338270531223,38.711620591915,11.0,14.0,496.68011889304,,0.0,1.0,0.0,1530.0253877284,1.0
94,4,162.35,162.7,0.212,0.00084885409,0.003119711168,0.20400311315,0.004028321592,20.476608830678,38.778871982321,11.0,14.0,514.16355202323,,0.0,1.0,0.0,1874.7151076123,1.0
94,5,165.526,165.876,0.176,0.0007721548,0.003053728557,0.1680031132,0.004171003443,23.462377424285,30.070187889442,12.0,14.0,532.43653467954,,0.0,1.0,0.0,2206.4911369156,1.0
94,6,168.791,169.141,0.265,0.0007532744175,0.003243482732,0.25600311325,0.005000129601,15.227743987739,37.265429301925,8.0,14.0,553.6852580069,,0.0,1.0,0.0,2524.4575843396,1.0
94,7,172.002,172.352,0.211,0.000790764645,0.002841319551,0.20300311325,0.004364802554,9.181966519295,27.196729501135,8.0,13.0,1835.83358784,,0.0,1.0,0.0,2831.2150423852,1.0
94,8,175.264,175.614,0.262,0.000857552165,0.003114414778,0.2540031133,0.004024919757,11.980617295548,32.148130539372,7.0,14.0,542.23674065435,,0.0,1.0,0.0,3125.8330670562,1.0
94,9,178.525,178.875,0.261,0.000934972545,0.001793137757,0.2480031133,0.010268776398,14.074011386613,23.516884610214,8.0,12.0,508.44756816963,,0.0,1.0,0.0,3409.7987810343,1.0
94,10,181.684,182.034,0.159,0.0008543294375,4.5392566e-05,0.15400311335,0.004097164646,22.727031082097,33.77599284834,12.0,14.0,481.16342847023,,0.0,1.0,0.0,3685.3956703857,1.0
94,11,184.798,185.148,0.114,0.00093630213,0.005497570735,0.1030031134,0.004563013735,27.75763521258,34.221297440206,13.0,14.0,458.60191212715,,0.0,1.0,0.0,3952.8105332085,1.0
94,12,187.975,188.325,0.177,0.00093981221,0.0004491592,0.17100311345,0.00460791514,19.286976963744,38.391766044529,11.0,14.0,445.47939256909,,0.0,1.0,0.0,4209.7207518261,1.0
94,13,191.094,191.444,0.119,0.00101588459,0.018402807597,0.0950031135,0.004578194313,32.594813093476,33.070362251422,14.0,14.0,440.51379787054,,0.0,1.0,0.0,4459.9675511593,1.0
94,14,194.212,194.56199999999998,0.118,0.00102936376,0.00417337578,0.1080031135,0.00479414696,21.315716399896,47.093240282082,13.0,15.0,440.65228081486,,0.0,2.0,0.0,4701.4706336701,1.0
94,15,197.759,198.10899999999998,0.547,0.0009450354,0.008866342091,0.5330031136,0.004185508909,11.135235261766,37.066459023945,6.0,14.0,443.07291485709,,0.0,1.0,0.0,4925.0499380515,0.0
94,16,201.203,201.553,0.444,0.0010178038,0.006850434959,0.4320031136,0.004128647641,11.135234972415,37.066458734595,6.0,14.0,443.07292243485,,0.0,1.0,0.0,5143.2370235249,0.0
94,17,204.773,205.123,0.57,0.000969963035,0.00076837001,0.55800311365,0.010258553305,2.8584723250286,24.090667867853,3.0,12.0,442.92872535197,,0.0,1.0,0.0,5350.8334106593,0.0
94,18,207.97,208.32,0.197,0.00112988001,0.001288947326,0.1900031137,0.004578058964,24.826779609509,35.021242443329,12.0,14.0,416.37835296945,,0.0,1.0,0.0,5561.1382794055,1.0
94,19,211.149,211.499,0.179,0.00106451961,0.009273355058,0.1640031137,0.004659011632,32.331232692669,35.84643491278,14.0,14.0,366.95055195945,,0.0,1.0,0.0,5765.9116958898,1.0
94,20,214.271,214.62099999999998,0.122,0.0010911078,0.006954512553,0.10900311375,0.004951265897,34.559665228602,43.141690843898,14.0,15.0,310.73575587916,,0.0,1.0,0.0,5965.9335940782,1.0
94,21,217.383,217.733,0.112,0.00103451507,0.003803072614,0.10300311375,0.004159298566,27.140295904015,52.260910710411,13.0,15.0,254.68014641478,,0.0,1.0,0.0,6160.4331704804,1.0
94,22,220.486,220.83599999999998,0.103,0.00113559468,0.00249344196,0.0950031138,0.00436784956,29.402229932578,54.624252185967,13.0,15.0,198.71908278548,,0.0,1.0,0.0,6349.7809305237,1.0
94,23,223.579,223.929,0.093,0.00109820755,5.0754161e-05,0.0870031138,0.004847924489,32.985124852137,62.228014179576,14.0,15.0,143.34518637699,,0.0,1.0,0.0,6534.134264871,1.0
94,24,226.682,227.03199999999998,0.103,0.0011905855875,0.002450721336,0.09500311385,0.004355579226,46.221546926531,64.685591776311,15.0,15.0,89.214361504431,,0.0,1.0,0.0,6713.275452853,1.0
94,25,229.773,230.123,0.091,0.001194318675,0.001367742935,0.08400311385,0.00443482454,64.821180504896,66.012787136702,15.0,15.0,42.742243300347,,0.0,1.0,0.0,6887.8511180941,1.0
94,26,232.863,233.213,0.09,0.00108505858,0.000236673074,0.0840031139,0.004675154446,57.259318814485,73.910974065686,15.0,15.0,47.953840556579,,0.0,1.0,0.0,7057.8208943686,1.0
94,27,235.963,236.313,0.1,0.001217799515,0.010137954205,0.0840031139,0.00464113238,50.85244232529,61.687971426672,15.0,15.0,97.739606169066,,0.0,1.0,0.0,7223.3679597537,1.0
94,28,239.054,239.404,0.091,0.0011089712275,0.001452620486,0.08400311395,0.004435294336,43.814530710028,50.738773535338,15.0,15.0,153.4002831052,,0.0,1.0,0.0,7384.3260948684,1.0
94,29,242.157,242.507,0.103,0.00108934872,0.000905626418,0.097003114,0.004001910862,27.29302852868,52.613139461637,13.0,15.0,210.80694666789,,0.0,1.0,0.0,7541.038442955,1.0
94,30,245.282,245.632,0.125,0.0011973402,0.003674737218,0.116003114,0.004124808582,24.622545370552,43.631523197915,12.0,15.0,268.11077589018,,0.0,1.0,0.0,7693.219392269,1.0
94,31,248.394,248.744,0.112,0.00127364328,0.000231134948,0.10600311405,0.004492107722,29.270312733553,39.75148404388,13.0,14.0,325.79342043392,,0.0,1.0,0.0,7841.795899963,1.0
94,32,251.6,251.95,0.206,0.001169573895,0.003026051197,0.19700311405,0.004801260858,21.606473732182,37.258262326064,12.0,14.0,385.42325411481,,0.0,1.0,0.0,7983.8984701361,1.0
96,0,152.577,152.927,0.183,0.0006747935325,0.002936678371,0.17500430985,0.004384218246,17.522994002729,28.727153098031,9.0,13.0,264.428086116,,0.0,1.0,0.0,398.96047034457,1.0
96,1,155.731,156.081,0.154,0.00072190367,0.007010366574,0.14200712825,0.004260601506,25.483300875215,40.556694866599,12.0,14.0,272.08668132656,,0.0,2.0,0.0,781.78000115593,1.0
96,2,158.903,159.253,0.172,0.00079058775,0.001455123794,0.1650043099,0.004749978556,20.54331432882,39.396861280917,11.0,14.0,280.69352143593,,0.0,1.0,0.0,1149.2233914007,1.0
96,3,162.233,162.583,0.33,0.000808424355,0.009269223602,0.31500430995,0.004918042093,16.153055376291,40.593920215621,9.0,14.0,290.78036643273,,0.0,1.0,0.0,1500.9185170573,1.0
96,4,165.47,165.82,0.237,0.00084376808,0.00011247441,0.23200431,0.00403944751,14.277625151711,38.352383859292,8.0,14.0,301.65907956758,,0.0,1.0,0.0,1839.3315806968,1.0
96,5,168.65,169.0,0.18,0.00080915584,0.002339099948,0.17200431,0.004847434212,26.141357423026,29.949071238807,12.0,13.0,314.74215241217,,0.0,1.0,0.0,2165.617106059,1.0
96,6,171.859,172.209,0.209,0.0008466578175,0.008482361855,0.19500431005,0.004666670277,19.216898245521,34.365543912777,10.0,14.0,307.4405923866,,0.0,1.0,0.0,2479.4611423085,1.0
96,7,175.03,175.38,0.171,0.0008074868175,0.002868929803,0.16300431005,0.00431927333,22.949928355824,49.209125711917,12.0,15.0,290.11523983582,,0.0,1.0,0.0,2782.2330906972,1.0
96,8,178.227,178.577,0.197,0.000851943695,0.004748204228,0.1870043101,0.004395541977,17.513057740286,42.88612059163,9.0,14.0,275.80267288565,,0.0,1.0,0.0,3073.8986740883,1.0
96,9,181.404,181.754,0.177,0.000919832855,0.0068161089,0.1650043101,0.004259748145,27.001452710615,35.792234303734,13.0,14.0,264.3846620912,,0.0,1.0,0.0,3355.6606686072,1.0
96,10,184.618,184.968,0.214,0.0008988651,0.005502692935,0.20300431015,0.004594131815,19.065085164584,38.491046385491,10.0,14.0,263.05172933589,,0.0,1.0,0.0,3626.9426403116,1.0
96,11,188.187,188.537,0.569,0.0008383797625,0.012085793363,0.55200431025,0.004071516624,14.779073854847,36.224849776141,8.0,14.0,307.60558161924,,0.0,1.0,0.0,3881.7452303768,0.0
96,12,192.33,192.68,1.143,0.0008889371175,0.004082365714,1.13400431025,0.004024386918,15.172797276727,47.614069992395,8.0,15.0,374.92987548046,,0.0,1.0,0.0,4114.4596793902,0.0
96,13,195.965,196.315,0.635,0.00086899882,0.002279968132,0.6270043103,0.004846722748,15.02875944948,19.009510954667,8.0,10.0,432.39931474617,,0.0,1.0,0.0,4348.7397745424,0.0
96,14,199.139,199.489,0.174,0.001044853485,0.002418358524,0.16600311355,0.004533674441,23.303523768716,42.371937796235,12.0,14.0,367.36101809045,,0.0,1.0,0.0,305.67314983604,1.0
96,15,202.293,202.643,0.154,0.0009856244,0.008709995778,0.1400031136,0.004301266222,22.664839344867,29.907913297344,12.0,13.0,374.78701230954,,0.0,1.0,0.0,601.83212295888,1.0
97,0,152.69,153.04,0.096,0.00071970225,0.009173087246,0.0820031131,0.004104097404,34.794585043589,30.588973328738,14.0,13.0,230.35055927292,,0.0,1.0,0.0,398.68086667191,1.0
97,1,155.82,156.17,0.13,0.0007466061,0.003924520229,0.1210031131,0.004325760571,16.289403959457,29.083301018855,13.0,13.0,238.29522989629,,0.0,2.0,0.0,781.3183921546,1.0
97,2,158.943,159.293,0.123,0.0008223435875,0.001506097687,0.11600311315,0.004668445575,29.82552706271,39.304289952561,14.0,14.0,261.85442456164,,0.0,1.0,0.0,1148.9341621785,1.0
97,3,162.076,162.426,0.133,0.00076432112,0.000617309841,0.12700311315,0.004615255889,22.898614261134,26.923094094508,12.0,12.0,307.12166582988,,0.0,1.0,0.0,1502.2891343247,1.0
97,4,165.207,165.557,0.131,0.00074750864,0.001758408992,0.1240031132,0.004490969168,22.526443865933,31.564634340286,12.0,14.0,365.57878592828,,0.0,1.0,0.0,1842.2820823245,1.0
97,5,168.368,168.718,0.161,0.00076913793,0.007365747684,0.14800311325,0.004862001136,26.063916047294,21.026135241199,13.0,10.0,421.17076371036,,0.0,1.0,0.0,2169.3089008345,1.0
97,6,171.499,171.849,0.131,0.0008642120025,0.000234470696,0.12500311325,0.004898204052,23.481021987312,25.237208601692,12.0,12.0,457.25072887978,,0.0,1.0,0.0,2484.5503898118,1.0
97,7,174.647,174.99699999999999,0.148,0.00078681712,0.005542925522,0.1370031133,0.004667144058,21.234315874084,22.030187700743,11.0,11.0,470.99830820376,,0.0,1.0,0.0,2788.3826931446,1.0
97,8,177.83,178.18,0.183,0.00080281072,0.002818677275,0.1750031133,0.004375398705,13.239181753407,27.303276662149,7.0,12.0,457.61812689182,,0.0,1.0,0.0,3080.7267942099,1.0
97,9,180.989,181.339,0.159,0.0007992565875,0.002239859687,0.15100311335,0.004957770375,27.810744937335,23.209138006051,13.0,11.0,445.87325964749,,0.0,1.0,0.0,3363.2812284162,1.0
97,10,184.167,184.517,0.178,0.00084364735,0.002009133708,0.17100311335,0.004144105592,17.965801409801,15.793594084451,10.0,9.0,434.4333285112,,0.0,1.0,0.0,3635.7460903562,1.0
97,11,187.458,187.808,0.291,0.00088036468,0.003854735706,0.28200311345,0.004261786164,23.43534081702,30.24793144921,12.0,13.0,393.39079579723,,0.0,1.0,0.0,3896.6758958437,1.0
97,12,190.644,190.994,0.186,0.00086562157,0.009449759879,0.1710031135,0.004681505051,24.017857076313,25.752956957527,12.0,12.0,335.82579039676,,0.0,1.0,0.0,4150.9791269954,1.0
97,13,193.767,194.117,0.123,0.00088504375,0.001227733847,0.1160031135,0.004884108903,28.773615936966,41.413388642921,13.0,14.0,277.62381091635,,0.0,1.0,0.0,4398.049132948,1.0
97,14,196.884,197.23399999999998,0.117,0.0009443340075,0.007392989232,0.10400311355,0.00465956321,32.297482277887,33.064675872631,14.0,13.0,219.59580392127,,0.0,1.0,0.0,4637.7323221805,1.0
97,15,200.005,200.355,0.121,0.0010976252,0.001622513068,0.1140031136,0.004276748132,24.553284434977,45.149112596148,13.0,14.0,160.18144859251,,0.0,1.0,0.0,4869.568695687,1.0
97,16,203.096,203.446,0.091,0.0010315611275,0.001904728139,0.08400311365,0.004060597083,44.21301993224,45.417508588286,15.0,14.0,105.83745218617,,0.0,1.0,0.0,5095.1700978389,1.0
97,17,206.19,206.54,0.094,0.001042948775,0.004841007638,0.08400311365,0.004112929937,45.809432917973,66.955159558886,15.0,15.0,51.92384465056,,0.0,1.0,0.0,5314.0071781938,1.0
97,18,209.283,209.63299999999998,0.093,0.00105150045,0.003502902825,0.0840031137,0.004442483025,48.787612980645,69.629150594871,15.0,15.0,40.691614168081,,0.0,1.0,0.0,5526.3004482162,1.0
97,19,212.375,212.725,0.092,0.00112278117,0.002403990471,0.0840031137,0.004470114659,44.466928007018,60.896188640867,15.0,15.0,88.840835014763,,0.0,1.0,0.0,5732.4348886597,1.0
97,20,215.47,215.82,0.095,0.001044082355,0.001593298006,0.08800311375,0.004359505889,34.869011827474,50.585686401978,14.0,15.0,146.24552541118,,0.0,1.0,0.0,5932.5684688322,1.0
97,21,218.581,218.93099999999998,0.111,0.00108816273,0.001542390741,0.10400311375,0.004366332779,30.229554858211,38.356276205434,14.0,14.0,205.21479996855,,0.0,1.0,0.0,6126.6115823474,1.0
97,22,221.748,222.09799999999998,0.167,0.001039984,0.008194202576,0.1530031138,0.004762699624,31.941085239233,35.774696051715,14.0,14.0,266.73686508013,,0.0,1.0,0.0,6313.8129470447,1.0
97,23,224.877,225.227,0.129,0.0011239201125,0.009850503377,0.11400311385,0.00402246266,26.96245347825,25.372691401382,13.0,12.0,326.67739881909,,0.0,1.0,0.0,6496.6779624837,1.0
97,24,228.014,228.364,0.137,0.0011050065,0.006551601651,0.12500311385,0.004340277999,21.690405866304,50.336239015231,12.0,15.0,377.99731491979,,0.0,1.0,0.0,6674.1739107552,1.0
97,25,231.174,231.524,0.16,0.0012035925,0.001744963192,0.15300311385,0.004048330458,16.280743792818,29.151333004752,9.0,13.0,386.82495060068,,0.0,1.0,0.0,6846.1069270268,1.0
97,26,234.302,234.652,0.128,0.001089476075,0.000615041484,0.1220031139,0.004292368541,26.635819555933,34.069137909521,13.0,13.0,342.75421070129,,0.0,1.0,0.0,7014.4731450814,1.0
97,27,237.404,237.754,0.102,0.001214392525,0.009971785829,0.0860031139,0.004810707746,33.610140121095,33.564173829194,14.0,13.0,281.7158470893,,0.0,1.0,0.0,7179.5204475374,1.0
97,28,240.51,240.85999999999999,0.106,0.0012474101975,0.000539681278,0.10000311395,0.004209794574,36.841911373115,47.224495543951,14.0,15.0,221.68097851803,,0.0,1.0,0.0,7339.5910255131,1.0
97,29,243.601,243.951,0.091,0.00121939956,0.000194529715,0.085003114,0.004582956725,38.216998908194,34.270217613487,15.0,14.0,184.83191086923,,0.0,1.0,0.0,7496.336131694,1.0
97,30,246.721,247.071,0.12,0.00120908921,0.001785998431,0.11300311405,0.004001798309,37.012774439655,46.60025615487,14.0,14.0,181.6726508817,,0.0,1.0,0.0,7648.285058813,1.0
98,0,153.781,154.131,0.087,0.0007153371,0.002002712296,0.0800031131,0.004278837504,40.468010886294,56.71948091899,15.0,15.0,179.13044641258,,0.0,1.0,0.0,395.83414621457,1.0
98,1,156.893,157.243,0.112,0.00076073475,0.004869261387,0.1020031131,0.004366890763,28.137058149334,45.037320043485,14.0,15.0,193.59193590907,,0.0,1.0,0.0,775.97955164039,1.0
98,2,159.989,160.339,0.096,0.000768017405,0.006376300892,0.08400311315,0.004852568553,38.807609493683,51.570604442741,15.0,15.0,209.36296219181,,0.0,1.0,0.0,1141.4578345637,1.0
98,3,163.097,163.447,0.108,0.00080607288,0.000914093519,0.1020031132,0.004276720401,30.086103645552,67.396892548379,14.0,15.0,225.46909580878,,0.0,1.0,0.0,1492.8843406442,1.0
98,4,166.2,166.54999999999998,0.103,0.00082595752,0.000129686187,0.0980031132,0.004041243093,27.243233672263,57.237333661632,13.0,15.0,242.57439499119,,0.0,1.0,0.0,1831.2524444177,1.0
98,5,169.324,169.674,0.124,0.000881423895,0.002674113323,0.11600311325,0.004441349532,25.380333961151,51.067991027348,13.0,15.0,261.2353614547,,0.0,1.0,0.0,2156.9963854568,1.0
98,6,172.464,172.814,0.14,0.0007693464075,0.005169848812,0.13000311325,0.00405769153,24.435417363561,37.609203148137,12.0,15.0,277.84770653676,,0.0,1.0,0.0,2470.70523154,1.0
98,7,175.588,175.938,0.124,0.0007446153825,0.012825532508,0.10600311325,0.004426738859,29.284854589899,55.505883784773,14.0,15.0,295.26010282168,,0.0,1.0,0.0,2773.5490117902,1.0
98,8,178.724,179.07399999999998,0.136,0.000777559855,0.000467929291,0.1300031133,0.004751397554,22.736831036401,45.185800353197,12.0,15.0,313.95060576728,,0.0,1.0,0.0,3065.2816168489,1.0
98,9,181.847,182.197,0.123,0.00086327275,0.000625446135,0.1170031133,0.004508167815,28.341752167206,39.53719561157,14.0,15.0,330.96478084615,,0.0,1.0,0.0,3347.3749044495,1.0
98,10,184.998,185.34799999999998,0.151,0.0009184529375,0.003527512827,0.14200311335,0.004550920885,24.167816401572,43.901498775728,12.0,15.0,346.21433220797,,0.0,1.0,0.0,3619.4530485596,1.0
98,11,188.171,188.521,0.173,0.000934817765,0.0013240254,0.16600311345,0.004738043385,14.896412835916,31.689986677871,8.0,14.0,363.11532099046,,0.0,1.0,0.0,3881.8690078867,1.0
98,12,191.335,191.685,0.164,0.00097018255,0.005477216364,0.15300311345,0.004549487636,22.403616688822,33.578102996591,12.0,14.0,380.78131767041,,0.0,1.0,0.0,4135.9003575087,1.0
98,13,194.556,194.906,0.221,0.00094971899,0.016169595475,0.1990031135,0.004877572035,29.280894298172,41.061862220375,14.0,15.0,397.55223448109,,0.0,1.0,0.0,4380.5504436243,1.0
